name,profileContent,locality,region,country,postalCode,aboutUs,galleryImage,classesConducted,image,reviews
SIP Academy,,Sumel,Jaipur,India,302031,"bacus and Art ? surprising, as most people equate abacus with math, but it isn't completely true with SIP Abacus. That is what makes SIP Abacus a unique and essential programme for all children.",[],"['Abacus\n                           \n                               Classes', 'Spoken English\n                           \n                               classes', 'Vedic Maths Training\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1830124-medium190ap.png,[]
Alpine Abacus Academy,,Tonk Pathak,Jaipur,India,302015,We have been in the field of education for the last 14 years. Our experience has been very rich and rewarding and we have come to understand the needs and the difficulties faced by younger children while learning.,[],['Abacus\n                           \n                               Classes'],https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1842978-medium190ap.jpeg,[]
Dynamic Brain,,Jagat Pura,Jaipur,India,302017,"The midbrain, also called the mesencephalon, is a small region of the brain that serves as a relay centre for visual, auditory, and motor system information.",[],"['Abacus\n                           \n                               Classes', 'Vedic Maths Training\n                           \n                               classes', 'Brain Gym\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1977792-medium190ap.png,[]
Rahul Sharma,"Hindi,
				
				English",Vidhyadhar Nagar Jaipur,Jaipur,India,302023,I have an 5 year experience in teaching and skill development.,[],"['Abacus\n                           \n                               Classes', 'Class IX-X Tuition', 'Handwriting\n                           \n                               classes', 'Class I-V Tuition', 'Class VI-VIII Tuition', 'Vedic Maths Training\n                           \n                               classes', 'Nursery-KG Tuition', 'Bank Clerical Exam Coaching\n                           \n                               classes']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
SIP Academy And Brain Gym,,Jawahar Nagar,Jaipur,India,302004,"SIP Academy India is successfully running various world-class programmes. At SIP India, we understand that each kid is unique with her/his potential to be a winner.",[],"['Abacus\n                           \n                               Classes', 'Brain Gym\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1931152-medium190ap.png,[]
Sankhya Abacus Education Pvt. Ltd.,,Chandi Ki Taksal,Jaipur,India,302002,Sankhya Abacus is India's fastest growing abacus education centers. Sankhya Abacus has a talented team of abacus experts and is headed by dynamic leadership with years of experience in education arena. The gifted team has trained thousands of students in this unique mental math technique.,[],['Abacus\n                           \n                               Classes'],https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/757091-medium190ap.jpg,[]
SIP Academy,,Jhotware,Jaipur,India,302012,"Abacus and Art ? surprising, as most people equate abacus with math, but it isn't completely true with SIP Abacus. That is what makes SIP Abacus a unique and essential programme for all children.",[],"['Abacus\n                           \n                               Classes', 'Spoken English\n                           \n                               classes', 'Vedic Maths Training\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1830303-medium190ap.png,[]
Meghraj Suthar,,Bani Park,Jaipur,India,302016,"Meghraj Suthar conducts classes in  Abacus, CA Coaching and Class I-V Tuition. Meghraj Suthar is located in Bani Park, Jaipur. Meghraj Suthar takes classes at students Home and Regular Classes- at his Home.",[],"['Abacus\n                           \n                               Classes', 'Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'Medical Entrance Coaching\n                           \n                               classes', 'Class I-V Tuition', 'Class VI-VIII Tuition', 'CA Coaching\n                           \n                               classes', 'Nursery-KG Tuition', 'MBBS & Medical Tuition']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/2353563-medium190.jpg,[]
SIP Academy,,Shastri Nagar Jaipur,Jaipur,India,302016,"Abacus and Art ? surprising, as most people equate abacus with math, but it isn't completely true with SIP Abacus. That is what makes SIP Abacus a unique and essential programme for all children.",[],"['Abacus\n                           \n                               Classes', 'Spoken English\n                           \n                               classes', 'Vedic Maths Training\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1830347-medium190ap.png,[]
The MindGynnie Education,,Vaishali Nagar,Jaipur,India,302021,"The Mind Gynnie Education is a one stop solution for skill development of your kids. Our courses are designed in a way that provides learning with fun. We have a full facility library for all ages and store containing thousand of books, puzzles, toys, games and movies. We provide items on rent without the need of buying them. The Mind Gynnie Education courses are perfect destination for enjoying summer vacation without burden of studies.",[],"['Abacus\n                           \n                               Classes', 'Handwriting\n                           \n                               classes', 'Vedic Maths Training\n                           \n                               classes', 'Robotics\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1868261-medium190ap.jpg,[]
