name,profileContent,locality,region,country,postalCode,aboutUs,galleryImage,classesConducted,image,reviews
Aakar Gupte,"Hindi,
				
				Gujarati,
				
				Marathi,
				
				English",Maninagar,Ahmedabad,India,380008,"Communication trainer with 1 year of experience in corporate Training. Public Speaking activities undertaken. On technical part Software Tester, Manual and Automation both.",[],"['Communication Skills Training', 'MCA Coaching\n                           \n                               classes', 'Software Testing\n                           \n                               classes', 'Automation Testing\n                           \n                               Training', 'Soft Skills Training\n                           \n                               Classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1852967-medium190.jpg,[]
Kalpesh Tank,"Gujarati,
				
				English,
				
				Hindi",Nava Vadaj,Ahmedabad,India,380013,"Total 4+ years of Experience in Manual, Automation, and Performance Testing along with various Teaching stuff:","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/19432-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/19465-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/20366-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/20936-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/20938-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/35042-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/46047-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/9892-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/9955-large.jpg', '/ahmedabad/kalpesh-tank/gallery/5014930']","['Software Testing\n                           \n                               classes', 'ISTQB Certification\n                           \n                               classes', 'Automation Testing\n                           \n                               Training', 'Load Runner\n                           \n                               Training', 'Manual Testing\n                           \n                               Training', 'Selenium\n                           \n                               Training', 'Social Networking\n                           \n                               Training', 'Regression Testing\n                           \n                               Classes', 'QA\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/441690-medium190.jpg,"[u'N\n\n\n\n\n\n\n\n\n\n\n\n\nNeeta Hirwani\n\n attended \n\n posted on 12 Mar, 2016\n\r\n\t\t\t\t\t""I highly recommend this course, earlier was taken manual training, this time automation with selenium. Appreciate effort and dedication of Kalpesh towards students and specially for learner like me. You will learn a lot from him, his knowledge goes way beyond testing either manual or automation, his real world examples will make it very easy to understand complex topics even for a newbie like me, kudos kalpesh.\r\n\t\t\t\t\t\t\t\t\t""', u'J\n\n\n\n\n\n\n\n\n\n\n\n\nJaydip Raval\n\n attended \nSelenium WebDriver - Excellent Automation Training with LIVE Projects\n posted on 12 Mar, 2016\n\r\n\t\t\t\t\t""Low cost but high quality online Manual and Selenium training have helped me a great deal in understanding the subject thoroughly keeping my training cost down. Trainer (Kalpesh) is very experienced I have gained a lot of knowledge from his expertise, Thank you.\r\n\t\t\t\t\t\t\t\t\t""', u'U\n\n\n\n\n\n\n\n\n\n\n\n\nUmang Rajput\n\n attended \nSelenium WebDriver - Excellent Automation Training with LIVE Projects\n in Oct,2015\r\n\t\t\t\t\t\n posted on 28 Dec, 2015\n\r\n\t\t\t\t\t""First of all I would like thank Training institute and trainer. I did Selenium training and got confidence that i can work in automation without any experience . Good and interactive Practical sessions, Excellent course materials. Real time scenarios helped in clear understanding. Glad to suggest them to my friends.\r\n\t\t\t\t\t\t\t\t\t""', u'N\n\n\n\n\n\n\n\n\n\n\n\n\nNeeta Hirwani\n\n attended \nSoftware Testing / QA / Manual Testing (How to Make Software Fail)\n in Jul,2015\r\n\t\t\t\t\t\n posted on 10 Sep, 2015\n\r\n\t\t\t\t\t""I must admit that your course have helped me a great deal in finding a new position in US. These online classes are a wonderful way for me to learn different testing courses for a very low price. Your low cost but high quality online training have helped me a great deal in understanding the subject thoroughly keeping my training cost down. Trainer (Kalpesh) is very experienced I have gained a lot of knowledge from his expertise.\r\n\r\nThank you.\r\n\t\t\t\t\t\t\t\t\t""']"
Preethika K.,"English,
				
				Kannada,
				
				Hindi",Memnagar,Ahmedabad,India,380052,I am studious and enthusiastic person.,[],"['Software Testing\n                           \n                               classes', 'Automation Testing\n                           \n                               Training', 'Manual Testing\n                           \n                               Training', 'Selenium\n                           \n                               Training', 'Regression Testing\n                           \n                               Classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/2055538-medium190.jpg,[]
SEED Infotech Ltd,,Ambavadi,Ahmedabad,India,380015,"Welcome to an institution that provides knowledge beyond books, knowledge beyond boundaries. An institution that believes information can help you see things from several perspectives?. And insights can help you see beyond the obvious.",[],"['Java Training\n                           \n                               Classes', '.Net Training', 'Database Training\n                           \n                               classes', 'CCNA Certification\n                           \n                               classes', 'CCNP Certification\n                           \n                               classes', '.Net Certification Training', 'Automation Testing\n                           \n                               Training', 'Cisco CCIE Certification\n                           \n                               Training', 'Manual Testing\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/749589-medium190ap.gif,[]
Cube,,Bopal,Ahmedabad,India,380058,CUBE CAD CENTER,[],['Autocad\n                           \n                               classes'],https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/2184184-medium190ap.jpg,[]
Kirti Chandarana,,Sarkhej Gandhinagar Highway,Ahmedabad,India,380055,GIS,[],"['Oracle Training', 'C++ Language\n                           \n                               classes', 'Computer Software\n                           \n                               Classes', 'Computer Course\n                           \n                               classes', 'Microsoft Excel Training\n                           \n                               classes', 'Microsoft PowerPoint Training\n                           \n                               classes', 'Autocad\n                           \n                               classes', 'MS Office Software Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/193908-medium190.jpg,[]
Nice Computers,,Jivraj Park,Ahmedabad,India,380051,"Nice Computers conducts classes in .Net Training, Autocad and C Language. It is located in Jivraj Park, Ahmedabad. It takes classes Regular Classes- at the Institute.",[],"['C++ Language\n                           \n                               classes', 'C Language\n                           \n                               Classes', 'Java Training\n                           \n                               Classes', 'PHP \n                           \n                               Classes', '.Net Training', 'Autocad\n                           \n                               classes', 'Tally Software\n                           \n                               classes', 'MS Office Software Training', 'MS SQL\n                           \n                               Training', 'Oracle Database\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/797166-medium190ap.png,[]
Teja Vvs,"Hindi,
				
				Telugu,
				
				English",Ambavadi,Ahmedabad,India,380015,I am having hands on experience on Auto CAD for almost 2 years.,[],"['Cricket Coaching\n                           \n                               classes', 'Interior Designing\n                           \n                               classes', 'Telugu Language\n                           \n                               classes', 'Autocad\n                           \n                               classes', 'Autodesk REVIT\n                           \n                               Training', 'Computer Maintenance\n                           \n                               Training', 'Electrical CAD\n                           \n                               Training', 'MS Word\n                           \n                               Training', 'CAD\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Mahavirsinh Panvar,,Nava Vadaj,Ahmedabad,India,380013,"I am an civil engineer I have good knowledge of AUTOCAD, REVIT, GOOGLE SKETCHUP.",[],"['Autocad\n                           \n                               classes', 'Engineering Diploma Tuition', 'Autodesk REVIT\n                           \n                               Training', 'Revit Architecture\n                           \n                               Training', 'Revit Structure\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Bimtek,,Bodakdev,Ahmedabad,India,380054,"Bimtek conducts classes in 3D Studio Max, Autocad and Autodesk REVIT. It is located in Bodakdev, Ahmedabad. It takes classes Regular Classes- at the Institute.",[],"['Autocad\n                           \n                               classes', '3D Studio Max\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'Autodesk Revit MEP\n                           \n                               Training', 'Revit Architecture\n                           \n                               Training', 'Revit Structure\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
