name,profileContent,locality,region,country,postalCode,aboutUs,galleryImage,classesConducted,image,reviews
Enmass Healing Zone,,Gandhipuram,Coimbatore,India,641012,I am Thamodharan from Coimbatore.  I am taking yoga classes in and around Coimbatore.,[],"['Yoga\n                           \n                               Classes', 'Acupressure Training\n                           \n                               classes', 'Acupuncture Training\n                           \n                               classes', 'Alternative Therapy\n                           \n                               classes']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
Vijayalakshmi S.,"Tamil,
				
				Malayalam,
				
				English",Tatabad,Coimbatore,India,641012,,[],"['Yoga\n                           \n                               Classes', 'Acupressure Training\n                           \n                               classes', 'Acupuncture Training\n                           \n                               classes', 'Alternative Therapy\n                           \n                               classes']",https://c.urbanpro.com/assets/new-ui/provider-female-200X200-4f01def0197ff3f4437cabdafea04864.png,[]
S Mohammed Kafeel,,Coimbatore South,Coimbatore,India,641008,"S Mohammed Kafeel conducts classes in  Acupuncture Training. S Mohammed Kafeel is located in Coimbatore South, Coimbatore. S Mohammed Kafeel takes classes at students Home and Regular Classes- at his Home.",[],['Acupuncture Training\n                           \n                               classes'],https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Lakshmi Narayanan,"Tamil,
				
				English",Ram Nagar,Coimbatore,India,641009,"I am K.Lakshmi Narayanan, B.E, M.D (Acu) practicing as Acupressure Specialist in M/s.Subasri Acupuncture Home, Ram Nagar, Coimbatore - We take care - Heart attach / weakness , both Kidney failures, Kidney stone (removal), Asthma, Wheezing, Sinusitis, Migraine headache, Liver failure, Gall bladder stone (removal), Thyroid (upto 3 rd stage), Body obesity, Hormonal problems, Infertility - male and female problems, Menstrual problems, General body pain, knee pain, shoulder pain, back pain and foot pain, psychological problem, palpitation, sleepless and other related problems etc. at very low service costs.",[],"['Acupressure Training\n                           \n                               classes', 'Acupuncture Training\n                           \n                               classes']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Madhavan M,"English,
				
				Tamil",Ramanathapuram,Coimbatore,India,641045,Providing yoga and acupuncture training for the past 15-20 years,[],"['Yoga\n                           \n                               Classes', 'Acupuncture Training\n                           \n                               classes']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Thanapal Palaniswamy,"Tamil,
				
				Malayalam,
				
				English",Ramanathapuram,Coimbatore,India,641045,Easy way of Teaching.,[],"['Tai Chi\n                           \n                               classes', 'Holistic Healing\n                           \n                               classes', 'Acupressure Training\n                           \n                               classes', 'Acupuncture Training\n                           \n                               classes', 'Body Massage Training\n                           \n                               classes', 'Pranic Healing\n                           \n                               classes', 'Alternative Therapy\n                           \n                               classes', 'Health Prevention\n                           \n                               classes', 'Crystal Healing\n                           \n                               Classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/478270-medium190.jpg,[]
Abdul Rasheth,,Kunniyamuthur,Coimbatore,India,641008,I have 3 years experience in Graphical Designing,[],"['Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'Class I-V Tuition', 'Class VI-VIII Tuition', 'Animation & Multimedia\n                           \n                               Classes', 'Adobe Indesign\n                           \n                               Training', 'Adobe PageMaker\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Sri Ram,"Tamil,
				
				English,
				
				Malayalam",Peelamedu,Coimbatore,India,641004,"I am language trainer (spoken level) and 2.5 years experience in BPO as a language specialist, help the employees to develop the language.",[],"['Spoken English\n                           \n                               classes', 'Typing\n                           \n                               Classes', 'BA Tuition', 'Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'Class VI-VIII Tuition', 'Call Center Training\n                           \n                               Classes', 'Communication Skills Training', 'Computer Course\n                           \n                               classes', 'Marketing Training\n                           \n                               classes', 'Personality Development Training\n                           \n                               Classes', 'Microsoft PowerPoint Training\n                           \n                               classes', 'Advertising\n                           \n                               classes', 'BBA Tuition', 'Adobe PageMaker\n                           \n                               Training', 'MS Outlook\n                           \n                               Training', 'MS Word\n                           \n                               Training', 'Resume Writing \n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Glitus Manual,"Tamil,
				
				English,
				
				Malayalam",Sowripalayam,Coimbatore,India,641028,"I have 20 Years of Experience in Printing Industry. I can teach DTP Softwares very effitively with my strong printing knowledge. I can give all the guidance for Screen, Offset, Flex and Digital Printing & Drawing Works. I can teach A-Z about Printing, Right from Photography, Editing, Designing, Plate Making and Printing.",[],"['Adobe Photoshop Training\n                           \n                               classes', 'DTP (Desktop Publishing)\n                           \n                               classes', 'Advertising\n                           \n                               classes', 'Adobe Illustrator\n                           \n                               Training', 'Adobe PageMaker\n                           \n                               Training', 'Corel DRAW\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/859563-medium190.jpg,[]
AMBIT Professional Studies,,Coimbatore,Coimbatore,India,641001,"AMBIT Professional Studies conducts classes in Adobe Dreamweaver, Adobe Flash and Adobe PageMaker. It is located in Coimbatore, Coimbatore. It takes classes Regular Classes- at the Institute and Online Classes- Via online medium.",[],"['BSc Tuition', 'C++ Language\n                           \n                               classes', 'C Language\n                           \n                               Classes', 'Computer Software\n                           \n                               Classes', 'Computer Course\n                           \n                               classes', 'Web Designing\n                           \n                               Classes', 'Project Management\n                           \n                               Training', 'Event Management\n                           \n                               classes', 'BCA Tuition', 'BTech Tuition', 'SAP\n                           \n                               Training', 'Adobe Dreamweaver\n                           \n                               Training', 'Adobe Flash\n                           \n                               Training', 'Adobe PageMaker\n                           \n                               Training', 'Digital Publishing\n                           \n                               Training', 'Logo Design\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
Subha S.,"Tamil,
				
				English",Coimbatore South,Coimbatore,India,641008,I was working as a part time teacher during my polytechnic days.I am interested to learn new things and to preach it among students.,[],"['Drawing\n                           \n                               Classes', 'Spoken English\n                           \n                               classes', 'Communication Skills Training', 'Makeup\n                           \n                               Classes', 'Computer Course\n                           \n                               classes', 'Web Designing\n                           \n                               Classes', 'XML Training\n                           \n                               classes', 'Macromedia Flash Training\n                           \n                               classes', 'ADO.NET\n                           \n                               Training', 'Adobe Flash\n                           \n                               Training', 'COBOL\n                           \n                               Training', 'E-Bus Apps DBA\n                           \n                               Training', 'HTML\n                           \n                               Training', 'XML Webservices\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-female-200X200-4f01def0197ff3f4437cabdafea04864.png,[]
Pavitra  .,"Tamil,
				
				English",Podanur Newtown,Coimbatore,India,641023,worked as an assistant professor in karpagam university. I got awards and cash prizes for giving 100% result. At present tuition classes for all standards are going on. Frequent test will be conducted.,[],"['Spoken English\n                           \n                               classes', 'Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'Class I-V Tuition', 'Class VI-VIII Tuition', 'C Language\n                           \n                               Classes', 'Computer Course\n                           \n                               classes', 'Behavioural Training\n                           \n                               Classes', 'Computer Networking\n                           \n                               classes', 'MTech Tuition', 'Bank Clerical Exam Coaching\n                           \n                               classes', 'Animation & Multimedia\n                           \n                               Classes', 'Adobe Flash\n                           \n                               Training', 'Advanced C\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-female-200X200-4f01def0197ff3f4437cabdafea04864.png,[]
John Andrews,,Bharathiar University,Coimbatore,India,641046,"Reflexology, Reiki and Varma Kalai Treatment.",[],"['Holistic Healing\n                           \n                               classes', 'Acupressure Training\n                           \n                               classes', 'Reiki\n                           \n                               classes']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,"[u'J\n\n\n\n\n\n\n\n\n\n\n\n\nJagadeesh\n\n attended \n\n in Oct,2013\r\n\t\t\t\t\t\n posted on 15 Oct, 2013\n\r\n\t\t\t\t\t""good treatment and response""']"
Athinish Begam,"Tamil,
				
				Urdu,
				
				Hindi,
				
				English",Sidhapudur,Coimbatore,India,641044,,[],"['Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'Class I-V Tuition', 'Class VI-VIII Tuition', 'Acupressure Training\n                           \n                               classes', 'Adobe Certification\n                           \n                               Classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/2474246-medium190.jpg,[]
